ID,Title,Content,Excerpt,Date,"Post Type",Permalink,"WPML Translation ID","WPML Language Code","Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,"External Product URL","Total Sales","Shipping Class","Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL","Product Type","Видимість товару","Категорії товарів","Позначки товарів","Пріоритети перекладу","Product Visibility",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date",Downloadable,Virtual,"Purchase Note",Featured,Weight,Length,Width,Height,"Sale Price Dates From","Sale Price Dates To","Sold Individually","Manage Stock",Up-Sells,Cross-Sells,"Downloadable Files Paths","Downloadable Files Names","Download Limit","Download Expiry","Download Type","Button Text",Backorders,"Tax Status","Tax Class","Product Image Gallery","Default Attributes","Product Attributes","Product Version","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating",Children
835,"Yappo ланч суп Місо",,"суп Місо, рол Yappo, Удон з курчам, морс","2023-02-27 09:25:22",product,https://dev.yapposushi.com/product/biznes-lanch-2/,835,uk,0,,179,179,,outofstock,,,63,,https://dev.yapposushi.com/wp-content/uploads/2023/03/yappo_bl_miso.jpg,yappo_bl_miso,,,"Yappo ланч суп Місо",https://dev.yapposushi.com/wp-content/uploads/2023/03/yappo_bl_miso.jpg,,simple,visible,"Бізнес Ланчі",,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,biznes-lanch-2,,,0,23,closed,closed,"2023-04-11 13:05:10",no,no,,no,700,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""700"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
850,"Ситий день ланч (cуп з рисом)",,"суп Курячий з рисом, Рис з яйцем та курчам, салат Вітамінний, рол Дежавю","2023-03-28 06:27:26",product,https://dev.yapposushi.com/product/kopiyasytyj-den-lanch-sup-z-rysom/,850,uk,0,,179,179,,outofstock,,,30,,https://dev.yapposushi.com/wp-content/uploads/2023/03/sitiy_den_ris.jpg,sitiy_den_ris,,,"Ситий день ланч (cуп з локшиною)",https://dev.yapposushi.com/wp-content/uploads/2023/03/sitiy_den_ris.jpg,,simple,visible,"Бізнес Ланчі",,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,kopiyasytyj-den-lanch-sup-z-rysom,,,0,21,closed,closed,"2023-04-17 08:13:58",no,no,,no,950,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""950"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
912,Мікс,,"Yappo з креветкою, Фелікс лосось, Краб-Фіш, Самурай, Дежавю, Чікен-Чіз Хот","2023-03-30 07:05:52",product,https://dev.yapposushi.com/product/miks/,912,uk,0,,729,729,,instock,,,53,,https://dev.yapposushi.com/wp-content/uploads/2023/03/osinnij-miks1-768x768-1.png,"Осінній-мікс1-768x768 (1)",,,"Сет - Мікс",https://dev.yapposushi.com/wp-content/uploads/2023/03/osinnij-miks1-768x768-1.png,,simple,visible,Набори,,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,miks,,,0,24,closed,closed,"2023-04-05 06:21:33",no,no,,no,1390,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:4:""1390"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
975,"Філадельфія Подарунок",,,"2022-03-31 09:44:51",product,https://dev.yapposushi.com/product/filadelfiya-2/,975,uk,0,,0.01,0.01,,instock,,,1,,https://dev.yapposushi.com/wp-content/uploads/2023/03/filadelfiya.png,Філадельфія,,,"Рол Філадельфія",https://dev.yapposushi.com/wp-content/uploads/2023/03/filadelfiya.png,,simple,hidden,"Без категорії",,,hidden,publish,5,operator-lead,operator-lead@yapposushi.com,Оля,,filadelfiya-2,,,0,11,closed,closed,"2023-04-06 09:11:18",no,no,,no,250,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""250"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
977,Доставка,,,"2022-03-31 10:53:46",product,https://dev.yapposushi.com/product/dostavka/,977,uk,0,,50,50,,instock,,,0,,,,,,,,,simple,visible,"Без категорії",,,visible,publish,5,operator-lead,operator-lead@yapposushi.com,Оля,,dostavka,,,0,10,closed,closed,"2023-04-04 11:30:22",no,no,,no,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,,7.4.1,,,0,,
1011,"Навчальні фіксатори",,,"2022-04-01 13:46:12",product,https://dev.yapposushi.com/product/navchalni-fiksatory/,1011,uk,0,,5,5,,instock,,,0,,,,,,,,,simple,hidden,"Без категорії",,,hidden,publish,5,operator-lead,operator-lead@yapposushi.com,Оля,,navchalni-fiksatory,,,0,9,closed,closed,"2023-04-06 09:10:24",no,no,,no,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,,7.4.1,,,0,,
3285,Токіо,,"Шейх, Філадельфія в ікрі, Кіото, Теріякі Хот, Лососік Хот міні рол, соус Унагі","2023-05-01 09:48:38",product,https://dev.yapposushi.com/product/tokio/,3285,uk,0,,549,750,549,instock,,,768,,https://dev.yapposushi.com/wp-content/uploads/2023/05/tokio.png,tokio,,,,https://dev.yapposushi.com/wp-content/uploads/2023/05/tokio.png,,simple,visible,Набори,,,visible,private,5,operator-lead,operator-lead@yapposushi.com,Оля,,tokio,,,0,8,closed,closed,"2023-06-01 11:38:42",no,no,,no,1200,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""Weight"";s:5:""value"";s:4:""1200"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
3879,"Cold Fish",,"Кіото, Тайфун, Делайт, Шанхай","2023-05-11 07:04:33",product,https://dev.yapposushi.com/product/cold-fish/,3879,uk,0,,499,696,499,instock,,,107,,https://dev.yapposushi.com/wp-content/uploads/2023/05/img_5018.png,IMG_5018,,,,https://dev.yapposushi.com/wp-content/uploads/2023/05/img_5018.png,,simple,visible,Набори,,,visible,publish,5,operator-lead,operator-lead@yapposushi.com,Оля,,cold-fish,,,0,13,closed,closed,"2023-05-15 06:05:30",no,no,,no,923,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""923"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
3881,"Hot Fish",,"Теріякі Хот, Yappo з лососем, Лосось Унагі, 3 сири","2023-05-11 07:09:06",product,https://dev.yapposushi.com/product/hot-fish/,3881,uk,0,,499,736,499,instock,,,342,,https://dev.yapposushi.com/wp-content/uploads/2023/05/img_5057.png,IMG_5057,,,,https://dev.yapposushi.com/wp-content/uploads/2023/05/img_5057.png,,simple,visible,Набори,,,visible,publish,5,operator-lead,operator-lead@yapposushi.com,Оля,,hot-fish,,,0,17,closed,closed,"2023-05-15 06:05:06",no,no,,no,1052,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:4:""1052"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
4879,Банзай,,"Тайфун, Філадельфія Чедер, 3 сири, Yappo з лососем","2023-05-24 06:43:18",product,https://dev.yapposushi.com/product/banzaj/,4879,uk,0,,399,666,399,instock,,,175,,https://dev.yapposushi.com/wp-content/uploads/2023/05/photo_2023-05-23_13-42-20.png|https://dev.yapposushi.com/wp-content/uploads/2023/05/photo_2023-05-23_16-44-48.jpg,photo_2023-05-23_13-42-20|photo_2023-05-23_16-44-48,|,|,|,https://dev.yapposushi.com/wp-content/uploads/2023/05/photo_2023-05-23_13-42-20.png,,simple,visible,Набори,,,visible,private,5,operator-lead,operator-lead@yapposushi.com,Оля,,banzaj,,,0,2,closed,closed,"2023-05-29 06:06:01",no,no,,no,975,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:3:""975"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
5511,Сенсей,,"Тунець Боніто, Філадельфія Чедер, Філадельфія з тунцем, Теріякі Хот, Yappo, унагі соус","2023-06-01 07:11:34",product,https://dev.yapposushi.com/product/sensej/,5511,uk,0,,549,815,549,instock,,,113,,https://dev.yapposushi.com/wp-content/uploads/2023/06/img_8530.png,IMG_8530,,,,https://dev.yapposushi.com/wp-content/uploads/2023/06/img_8530.png,,simple,visible,"Набори|Акції>Сет місяця",,,visible,publish,1,admin,yappo_admin@softgrowth.dev,dsfsdf,sdfsdfsdf,sensej,,,0,1,closed,closed,"2023-06-01 07:13:37",no,no,,no,1227,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,,,"a:1:{s:6:""weight"";a:6:{s:4:""name"";s:6:""weight"";s:5:""value"";s:4:""1227"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}",7.4.1,,,0,,
